customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,PaperlessBilling,InternetService,OnlineSecurity,TechSupport,MonthlyCharges,TotalCharges,Actual_Churn,Predicted_Churn,Churn_Probability,Risk_Segment
0222-CNVPT,1,1,0,0,0.797693988,0,1,1,0,2,0,-0.531787533,0.119892499,0,0,0.08360046,Low Risk
5447-VYTKW,1,0,0,0,-0.220905044,0,3,0,0,2,2,-0.377219472,-0.362590113,0,0,0.019661436,Low Risk
9208-OLGAQ,0,1,0,0,-0.587600695,0,2,1,1,0,0,0.669854494,-0.37044325,0,1,0.64187765,Medium Risk
6770-XUAGN,0,0,1,1,-1.280248037,0,2,1,2,1,1,-1.455871859,-0.998098597,1,1,0.7607673,High Risk
7801-KICAO,0,0,0,0,-0.587600695,0,2,1,1,0,0,0.310857706,-0.413635502,0,1,0.81355864,High Risk
8929-KSWIH,1,0,0,0,-0.302392966,2,0,0,1,0,2,1.146854857,0.10156116,0,0,0.07509345,Low Risk
6599-GZWCM,0,0,0,0,-0.791320502,1,3,1,1,0,0,0.327477928,-0.581066145,0,0,0.258539,Low Risk
2952-QAYZF,1,0,0,0,-1.117272192,0,2,1,1,0,0,0.68148865,-0.82023387,1,1,0.8669695,High Risk
2737-YNGYW,0,0,0,0,-1.239504076,0,2,0,1,0,0,0.523596544,-0.926140921,1,1,0.95377547,High Risk
1929-ZCBHE,1,0,1,1,0.593974182,1,2,0,0,2,2,-0.814331302,-0.215520271,0,0,0.019050935,Low Risk
1166-PQLGG,0,0,1,1,1.612573214,2,0,0,2,1,1,-1.504070502,-0.361707738,0,0,0.000269844,Low Risk
2650-GYRYL,1,0,1,1,0.023558724,1,0,1,2,1,1,-1.507394546,-0.742540758,0,0,0.013464557,Low Risk
5627-TVBPP,0,0,0,1,0.105046646,1,1,1,2,1,1,-1.485788258,-0.723018212,0,0,0.05760702,Low Risk
7445-WMRBW,0,0,0,0,0.634718143,1,0,1,0,0,2,0.300885573,0.572705254,0,0,0.007379477,Low Risk
3223-DWFIO,1,1,0,0,-1.158016153,0,2,0,1,0,0,0.151303578,-0.891926833,0,1,0.67569065,Medium Risk
6704-UTUKK,1,0,1,0,-0.139417121,0,2,1,0,0,0,-0.628184819,-0.419525355,0,0,0.48490533,Medium Risk
8397-MVTAZ,1,0,1,0,0.064302685,0,2,1,1,0,0,1.171785189,0.527968845,1,1,0.90478975,High Risk
8882-TLVRW,1,0,1,1,1.49034133,2,3,0,0,2,2,-0.854219834,0.218917026,0,0,0.003770676,Low Risk
8409-WQJUX,0,0,0,0,-0.302392966,1,2,0,0,0,2,-0.352289139,-0.379487593,0,0,0.08316967,Low Risk
8218-FFJDS,0,0,1,0,1.612573214,2,0,1,0,2,2,0.718053137,1.665769258,0,0,0.001344979,Low Risk
3769-MHZNV,0,0,1,1,0.023558724,2,3,0,2,1,1,-1.485788258,-0.711613516,0,0,0.008657718,Low Risk
3301-VKTGC,1,0,1,1,1.449597369,1,0,1,1,2,0,0.688136738,1.50590498,0,0,0.04400148,Low Risk
7242-EDTYC,1,0,0,1,0.471742298,2,0,0,2,1,1,-1.504070502,-0.645611872,0,0,0.017253706,Low Risk
2817-LVCPP,0,0,0,0,0.716206066,2,1,0,2,1,1,-1.509056568,-0.555609629,0,0,0.01458299,Low Risk
3460-TJBWI,1,0,1,1,-0.343136928,2,3,0,2,1,1,-1.34950244,-0.738658308,0,0,0.01223773,Low Risk
0377-JBKKT,1,0,1,1,-0.42462485,0,3,1,0,2,2,-0.227637477,-0.446261315,0,0,0.07659971,Low Risk
8915-NNTRC,1,0,1,1,1.612573214,2,1,1,1,2,2,1.426074581,2.486752953,0,0,0.002250424,Low Risk
6856-RAURS,0,0,0,0,-1.239504076,0,3,1,1,0,0,0.335788039,-0.947339979,0,1,0.79964983,High Risk
0487-CRLZF,0,0,0,0,0.675462104,2,0,1,0,0,2,0.320829839,0.634692093,0,0,0.001723699,Low Risk
3807-BPOMJ,0,0,1,0,0.919925872,1,2,1,1,2,0,0.995610839,1.320385651,0,0,0.36302698,Medium Risk
3006-XIMLN,0,0,0,1,-1.239504076,0,0,1,1,0,0,0.977328596,-0.921861403,1,1,0.9367049,High Risk
3750-CKVKH,1,0,0,0,-1.239504076,0,2,1,1,0,0,0.098118868,-0.955899016,1,1,0.697219,Medium Risk
2391-SOORI,1,0,0,1,-1.158016153,0,2,0,0,2,0,-0.51350529,-0.910456707,1,0,0.42358467,Medium Risk
6338-AVWCY,1,0,0,0,-1.198760114,0,3,1,0,0,0,-0.819317369,-0.949678272,1,1,0.8826595,High Risk
3237-AJGEH,0,0,1,1,-1.198760114,0,3,1,0,0,2,-1.123467425,-0.965428665,1,0,0.100574955,Low Risk
8695-ARGXZ,1,1,1,0,0.064302685,0,2,1,1,0,0,0.357394327,0.062692544,0,1,0.7160229,High Risk
6559-RAKOZ,1,0,1,1,0.675462104,1,2,1,1,0,2,1.101980258,1.162352301,0,0,0.19157925,Low Risk
1867-BDVFH,1,0,1,1,-0.872808424,0,2,1,1,0,0,0.317505795,-0.63932495,1,1,0.7434813,High Risk
3597-YASZG,0,1,1,0,1.531085291,2,0,1,1,0,2,1.31804314,2.235077563,0,0,0.13642737,Low Risk
6483-OATDN,1,0,1,1,-0.995040308,0,1,1,0,2,0,-0.448686425,-0.825770773,0,0,0.34267846,Medium Risk
7531-GQHME,1,0,0,0,-0.832064463,0,1,0,2,1,1,-1.48745028,-0.890250321,0,0,0.13338009,Low Risk
8840-DQLGN,0,1,1,0,0.105046646,0,0,1,1,2,2,1.186743389,0.604448692,1,0,0.0696313,Low Risk
6583-SZVGP,1,0,0,0,0.634718143,2,0,1,1,0,0,1.439370758,1.228331886,0,1,0.69182307,Medium Risk
8182-PNAGI,1,0,0,0,-0.832064463,0,0,0,0,0,2,-0.483588891,-0.745408476,1,0,0.1435128,Low Risk
0315-LVCRK,1,0,0,0,-0.872808424,0,2,0,1,0,0,0.664868428,-0.615258174,0,0,0.44628012,Medium Risk
1853-UDXBW,1,0,1,1,-1.280248037,0,2,1,1,0,0,0.172909866,-0.976480411,1,1,0.90482384,High Risk
2930-UOTMB,0,0,0,0,-0.057929199,0,1,0,0,2,2,0.01501776,-0.127503372,1,0,0.31060818,Medium Risk
6023-YEBUP,1,0,0,0,-1.198760114,0,2,1,1,0,0,1.201701588,-0.861793729,1,1,0.9400646,High Risk
2995-UPRYS,0,1,1,0,0.308766453,1,1,1,1,0,2,1.143530812,0.784828187,1,0,0.14259894,Low Risk
7520-HQWJU,0,0,1,1,1.368109446,0,0,1,0,2,0,0.088146735,0.981796331,0,0,0.063290425,Low Risk
0691-NIKRI,0,0,0,0,0.308766453,1,1,1,1,0,2,1.367903805,0.905272365,0,1,0.9337684,High Risk
3665-JATSN,0,0,0,0,-0.546856734,0,2,1,0,0,0,-0.834275568,-0.694098374,0,1,0.88519245,High Risk
8620-RJPZN,0,0,0,0,-1.280248037,0,2,0,2,1,1,-1.465843992,-0.998230953,0,1,0.64778334,Medium Risk
6993-YCOBK,1,0,1,1,1.123645678,2,2,1,1,2,2,1.522471867,1.898672121,0,0,0.012858208,Low Risk
8922-NPKBJ,1,0,1,1,0.390254375,2,3,0,2,1,1,-1.510718591,-0.624721645,0,0,0.009220267,Low Risk
4942-VZZOM,1,0,1,0,1.286621523,1,1,1,0,2,0,0.044934159,0.930552407,0,0,0.027192414,Low Risk
4701-LKOZD,0,0,0,0,1.531085291,2,1,0,0,2,2,0.829408623,1.801765294,0,0,0.031111186,Low Risk
7621-VPNET,0,0,1,0,0.390254375,0,1,1,1,0,2,0.701432916,0.638155414,0,1,0.77550143,High Risk
1345-ZUKID,1,0,0,0,-0.75057654,1,3,0,2,1,1,-1.510718591,-0.864065845,0,0,0.008378984,Low Risk
7839-NUIAA,0,0,1,1,1.16438964,0,2,0,0,2,0,-0.166142656,0.599220621,0,0,0.1700604,Low Risk
2758-RNWXS,1,0,0,0,0.105046646,1,2,1,1,2,2,0.811126379,0.427069272,0,0,0.06295995,Low Risk
8280-MQRQN,0,0,0,0,-1.280248037,0,3,1,0,0,0,-0.476940802,-0.985105626,1,1,0.8904277,High Risk
5813-UECBU,1,1,0,0,0.023558724,0,1,1,1,0,0,0.633290007,0.191033978,1,1,0.6919208,Medium Risk
6139-ZZRBQ,1,1,0,0,1.286621523,2,0,1,2,1,1,-1.48745028,-0.478798891,0,0,0.001689776,Low Risk
6972-SNKKW,0,0,0,0,-1.076528231,0,3,0,2,1,1,-1.489112302,-0.959185862,0,0,0.17226031,Low Risk
8433-WPJTV,0,1,1,1,1.327365485,1,0,1,1,0,2,1.299760896,1.978196162,0,0,0.01774938,Low Risk
7924-GJZFI,0,1,1,0,-0.302392966,0,2,1,1,0,0,0.149641556,-0.207446541,0,1,0.6196453,Medium Risk
4674-HGNUA,1,0,1,1,1.571829252,2,1,0,0,2,2,0.834394689,1.841450107,0,0,0.006549877,Low Risk
5380-WJKOV,1,0,0,0,0.064302685,0,2,1,1,0,0,1.381199983,0.558521077,1,1,0.8905363,High Risk
8111-RKSPX,1,0,0,0,-1.158016153,0,0,1,1,0,0,0.246038841,-0.872558704,1,1,0.6953438,Medium Risk
6319-QSUSR,0,0,0,1,-0.872808424,0,1,0,2,1,1,-1.499084435,-0.911978804,0,1,0.50747675,Medium Risk
1722-LDZJS,1,0,1,1,0.838437949,1,1,0,2,1,1,-1.482464214,-0.536109143,0,0,0.020416612,Low Risk
9279-CJEOJ,0,1,0,0,-0.465368811,0,0,1,1,0,0,1.017217128,-0.113914798,0,1,0.8828529,High Risk
3768-NLUBH,1,1,1,0,1.001413795,0,2,0,1,0,0,1.190067433,1.527765819,1,1,0.58325016,Medium Risk
2674-MIAHT,0,0,0,0,-1.158016153,0,3,1,1,0,0,0.515286433,-0.864330557,0,1,0.78733367,High Risk
4452-QIIEB,1,0,0,0,-1.035784269,0,3,0,0,0,0,-0.694665706,-0.884536943,0,1,0.53737754,Medium Risk
6061-GWWAV,1,0,0,1,0.349510414,1,3,0,0,2,0,0.179557955,0.269675644,0,0,0.053303923,Low Risk
8393-DLHGA,1,0,0,1,-0.302392966,0,2,1,1,0,0,1.033837349,0.072994272,1,1,0.8856636,High Risk
4678-DVQEO,0,0,0,0,-1.280248037,0,2,1,0,0,2,-0.418770026,-0.984333548,1,1,0.86517465,High Risk
4709-LKHYG,0,0,1,1,-0.139417121,1,2,0,2,1,1,-1.489112302,-0.769100243,0,0,0.012915895,Low Risk
4423-JWZJN,1,0,1,1,1.286621523,1,1,0,1,0,0,0.846028844,1.476146886,0,0,0.15489426,Low Risk
9209-NWPGU,1,0,0,0,0.471742298,1,2,0,0,2,2,0.020003827,0.216733148,0,0,0.13435756,Low Risk
7252-NTGSS,0,0,0,0,-1.280248037,0,3,0,0,0,0,-0.653115152,-0.98744392,0,1,0.7363441,High Risk
2599-CIPQE,1,0,1,1,1.571829252,2,1,0,1,2,2,1.47925929,2.426332329,0,0,0.04692063,Low Risk
2987-BJXIK,0,0,0,0,1.531085291,2,3,0,0,2,0,0.661544384,1.635812629,0,0,0.001131461,Low Risk
5562-YJQGT,0,0,0,0,-1.239504076,0,1,0,2,1,1,-1.477478147,-0.991877854,0,0,0.20098734,Low Risk
0923-PNFUB,0,0,0,0,-1.198760114,0,2,0,1,0,0,0.629965962,-0.898279933,1,1,0.81252885,High Risk
3077-RSNTJ,0,0,1,1,-1.076528231,0,3,0,2,1,1,-1.499084435,-0.957288756,0,0,0.19041686,Low Risk
5828-AVIPD,1,0,1,1,-0.546856734,1,2,1,1,0,2,1.201701588,-0.179894383,1,0,0.32659394,Medium Risk
6137-NICCO,0,0,1,1,-1.076528231,0,3,1,1,0,0,0.972342529,-0.778497536,0,1,0.92748123,High Risk
8430-TWCBX,0,0,1,0,0.675462104,1,1,0,2,1,1,-1.465843992,-0.55203601,0,0,0.03709908,Low Risk
0327-WFZSY,1,0,1,1,0.268022492,1,2,0,1,0,0,1.170123167,0.684833048,0,0,0.37304825,Medium Risk
3096-WPXBT,0,0,1,1,1.16438964,1,1,1,1,2,0,1.193391477,1.647989403,0,0,0.059712302,Low Risk
9895-VFOXH,0,0,0,0,-1.280248037,0,3,0,0,0,0,-1.342854352,-0.996598559,0,1,0.7049991,High Risk
3363-EWLGO,0,0,0,0,-1.117272192,0,3,0,2,1,1,-1.490774325,-0.959009387,0,0,0.4503821,Medium Risk
3594-KADLU,1,0,1,0,-1.198760114,0,3,0,0,2,2,-0.987181608,-0.962759481,0,0,0.1589546,Low Risk
0397-ZXWQF,1,0,0,0,1.408853407,2,0,0,2,1,1,-1.472492081,-0.37604633,0,0,0.001153193,Low Risk
7524-VRLPL,1,1,0,0,1.49034133,2,1,0,0,2,2,0.309195684,1.212250603,0,0,0.02701095,Low Risk
8096-LOIST,0,0,0,0,-0.546856734,0,2,1,0,0,0,-0.285808252,-0.524969159,0,1,0.58052236,Medium Risk
2272-JKMSI,0,0,1,1,1.205133601,1,2,1,1,0,2,1.529119956,2.010777856,0,0,0.047294598,Low Risk
0928-JMXNP,1,1,1,0,-1.158016153,0,2,1,0,0,0,-1.160031913,-0.955193116,0,1,0.6729388,Medium Risk
9274-UARKJ,0,0,0,0,-0.709832579,0,0,1,1,0,0,0.611683719,-0.508821698,0,1,0.8508898,High Risk
1485-YDHMM,1,0,1,1,0.797693988,0,0,1,1,0,2,0.945750174,1.036084449,0,0,0.07160009,Low Risk
4211-MMAZN,1,0,0,0,-1.280248037,0,3,0,2,1,1,-1.480802192,-0.998429487,1,0,0.2809591,Low Risk
4706-DGAHW,1,1,0,0,-1.280248037,0,2,0,0,0,0,-0.65145313,-0.98742186,0,1,0.8283133,High Risk
5472-CVMDX,0,0,0,0,1.449597369,2,3,0,0,2,2,-0.860867923,0.192313422,0,0,0.004148493,Low Risk
4464-JCOLN,1,0,1,1,-1.239504076,1,3,0,2,1,1,-1.494098369,-0.991524904,1,0,0.018007519,Low Risk
1545-JFUML,1,0,1,0,1.571829252,2,2,1,1,2,0,1.136882724,2.07856631,0,0,0.009197161,Low Risk
9391-TTOYH,0,0,0,0,-0.383880889,0,3,1,2,1,1,-1.505732524,-0.799917187,0,0,0.035360593,Low Risk
0603-TPMIB,0,0,1,1,1.082901717,2,3,0,2,1,1,-1.307951886,-0.330559903,0,0,0.002834305,Low Risk
9367-TCUYN,0,0,0,0,-0.832064463,0,3,0,2,1,1,-1.485788258,-0.908714016,0,0,0.29315546,Low Risk
4075-JFPGR,0,0,1,0,0.756950027,1,2,1,1,2,0,0.954060285,1.030724021,0,0,0.11122222,Low Risk
0412-UCCNP,1,0,0,0,0.919925872,2,2,1,0,2,2,-0.186086922,0.393781677,0,0,0.021616448,Low Risk
2519-LBNQL,1,1,1,0,1.123645678,1,2,1,1,0,0,1.314719096,1.789522342,0,0,0.17740294,Low Risk
1809-DMJHQ,0,0,0,1,-1.117272192,0,3,0,0,0,0,-0.624860775,-0.909552273,1,0,0.4092943,Medium Risk
2322-VCZHZ,1,1,1,0,-0.383880889,0,2,1,1,2,0,0.837718733,-0.114355985,0,0,0.315274,Medium Risk
3058-WQDRE,1,0,0,0,-0.791320502,0,0,1,0,0,0,-1.317924019,-0.860955473,0,0,0.39582357,Medium Risk
8166-ZZTFS,0,1,1,0,1.368109446,2,0,1,0,0,0,0.523596544,1.315532589,1,0,0.013060043,Low Risk
3126-WQMGH,0,0,1,0,0.675462104,0,1,1,0,0,0,-0.420432048,0.132554579,0,0,0.16493998,Low Risk
4892-VLANZ,1,0,0,0,-1.280248037,0,3,0,2,1,1,-1.495760391,-0.998628022,1,1,0.8501196,High Risk
9576-ANLXO,0,0,0,0,-1.198760114,0,0,1,1,0,0,0.157951667,-0.90928756,1,1,0.7233112,High Risk
9975-GPKZU,1,0,1,1,0.553230221,2,1,0,2,1,1,-1.497422413,-0.62948647,0,0,0.002483418,Low Risk
9194-GFVOI,0,0,1,0,0.390254375,2,1,0,0,2,2,0.649910228,0.568381617,0,0,0.022316609,Low Risk
1113-IUJYX,0,0,1,0,-0.75057654,1,3,0,1,2,2,1.367903805,-0.412245762,1,0,0.11185607,Low Risk
8711-LOBKY,1,0,1,1,1.082901717,2,3,0,2,1,1,-1.494098369,-0.483122528,0,0,0.007471502,Low Risk
3858-VOBET,1,0,0,0,-0.383880889,0,2,1,1,0,0,0.337450061,-0.252734434,1,1,0.72516793,High Risk
9030-QGZNL,0,0,0,0,-0.995040308,2,3,0,2,1,1,-1.460857926,-0.93604558,0,0,0.002171944,Low Risk
0628-CNQRM,1,0,1,1,-0.42462485,1,0,1,0,2,2,0.089808758,-0.326148028,1,0,0.006252108,Low Risk
1735-XMJVH,1,0,1,1,-0.995040308,0,3,1,2,1,1,-1.510718591,-0.940038326,0,0,0.11114468,Low Risk
9057-SIHCH,0,0,0,0,-1.198760114,0,2,1,1,0,0,1.05710566,-0.878580912,1,1,0.9747772,High Risk
7073-QETQY,1,0,1,1,1.368109446,1,2,1,2,1,1,-1.477478147,-0.407569175,0,0,0.003166072,Low Risk
7722-VJRQD,1,0,1,1,1.612573214,2,0,0,0,2,2,-0.127916146,0.999620305,0,0,0.001623608,Low Risk
6158-HDPXZ,1,0,0,0,-1.280248037,0,3,0,0,0,0,-1.31127593,-0.996179431,0,1,0.8912026,High Risk
3722-WPXTK,1,0,0,0,-1.280248037,0,2,1,1,0,0,0.782872002,-0.968384621,1,1,0.9091343,High Risk
6164-HXUGH,0,0,1,1,-1.076528231,0,3,0,2,1,1,-1.494098369,-0.954729869,0,0,0.28323758,Low Risk
1302-TPUBN,1,0,0,0,1.368109446,2,0,0,2,1,1,-1.510718591,-0.459938127,0,0,0.005507187,Low Risk
9592-ERDKV,1,0,1,0,0.186534569,1,3,0,0,2,0,0.480383967,0.277286127,0,0,0.17129281,Low Risk
8445-DNBAE,1,0,0,1,-1.280248037,0,2,1,0,0,0,-0.490236979,-0.985282101,0,0,0.3153897,Medium Risk
4547-LYTDD,0,0,0,0,-0.669088618,0,2,0,1,0,0,0.260997041,-0.480453344,1,1,0.61525124,Medium Risk
8221-HVAYI,1,0,1,1,0.105046646,2,1,1,0,2,2,0.144655489,0.091259433,0,0,0.004204575,Low Risk
5176-OLSKT,0,0,1,0,1.368109446,2,0,0,0,2,0,0.069864492,0.920735986,0,0,0.011140483,Low Risk
6048-UWKAL,0,1,1,0,1.49034133,2,1,0,1,0,2,1.349621561,2.080485475,0,0,0.04063238,Low Risk
7617-EYGLW,1,0,0,0,-1.280248037,0,2,0,2,1,1,-1.507394546,-0.998782437,0,1,0.6424091,Medium Risk
0685-MLYYM,0,1,0,0,-1.239504076,0,2,0,1,0,0,0.197840199,-0.939045655,1,1,0.636351,Medium Risk
6777-TGHTM,0,0,0,0,0.838437949,1,1,1,1,2,0,1.401144249,1.545126546,1,1,0.7943562,High Risk
4011-ARPHK,1,0,0,0,-0.220905044,0,3,0,0,2,0,-0.480264846,-0.384693605,0,0,0.016983192,Low Risk
8495-LJDFO,0,1,0,0,1.286621523,0,0,1,1,2,2,1.467625135,2.130052887,0,0,0.07615154,Low Risk
2961-VNFKL,0,0,1,0,1.571829252,2,1,1,2,1,1,-1.291331664,-0.21238784,0,0,0.001900058,Low Risk
4531-AUZNK,0,0,1,1,0.756950027,1,3,1,1,2,2,1.008907017,1.198595851,0,0,0.039853416,Low Risk
6711-VTNRE,0,0,0,0,0.145790608,0,2,1,1,0,2,0.756279647,0.350655603,1,0,0.3702969,Medium Risk
8097-VBQTZ,1,0,0,0,0.879181911,0,3,1,0,2,2,0.169585822,0.70589975,0,0,0.01424709,Low Risk
0732-OCQOC,0,0,1,1,0.797693988,2,0,1,2,1,1,-1.321248063,-0.446945156,0,0,0.026398426,Low Risk
1471-GIQKQ,0,0,0,0,-1.280248037,0,2,0,0,0,0,-0.493561024,-0.98532622,0,0,0.37337685,Medium Risk
1355-KUSBG,0,0,1,1,-1.035784269,0,2,0,0,0,0,-0.531787533,-0.853036158,0,1,0.5058709,Medium Risk
3325-FUYCG,1,0,1,1,-0.180161082,1,2,0,1,2,0,1.372889872,0.248873655,1,0,0.13626604,Low Risk
9107-UKCKY,1,0,1,0,1.16438964,1,2,1,0,0,0,0.498666211,1.16098462,0,0,0.21699028,Low Risk
0480-KYJVA,0,0,1,1,1.612573214,2,1,0,2,1,1,-1.347840418,-0.220064502,0,0,0.000326519,Low Risk
1952-DVVSW,0,0,1,0,-0.913552385,1,3,0,2,1,1,-1.485788258,-0.926008565,0,0,0.007702427,Low Risk
7159-FVYPK,0,0,1,1,-1.198760114,0,0,1,0,0,0,0.144655489,-0.903684479,0,0,0.29396114,Low Risk
5906-CVLHP,0,0,1,1,0.512486259,1,1,1,0,0,2,-0.353951161,0.016103148,1,0,0.03793267,Low Risk
9648-BCHKM,0,0,1,1,-0.587600695,2,1,1,2,1,1,-1.334544241,-0.799409822,0,0,0.045162532,Low Risk
4039-PIMHX,1,1,1,0,0.675462104,2,3,0,0,0,0,-0.49854709,0.050780483,0,0,0.011219618,Low Risk
6500-JVEGC,1,0,0,0,1.449597369,1,0,0,1,2,0,1.214997766,2.129810234,0,0,0.23759766,Low Risk
4118-CEVPF,0,1,0,0,0.105046646,1,0,1,1,2,2,1.529119956,0.685163939,0,0,0.06285587,Low Risk
9227-LUNBG,0,0,0,0,-1.280248037,0,2,0,0,0,0,-1.336206263,-0.996510322,1,1,0.767731,High Risk
5148-ORICT,0,0,1,0,1.286621523,2,3,1,0,2,2,0.317505795,1.092490266,0,0,0.002939448,Low Risk
2925-VDZHY,1,0,1,1,1.612573214,2,1,0,0,2,2,0.794506157,1.860950593,0,0,0.003303634,Low Risk
9762-YAQAA,1,0,0,0,0.268022492,1,1,0,1,0,0,0.55185092,0.410502682,0,0,0.038806133,Low Risk
1666-JXLKU,0,0,0,0,0.186534569,0,2,1,1,0,0,1.171785189,0.673803362,0,1,0.9219763,High Risk
2263-SFSQZ,1,0,1,1,0.756950027,2,3,1,2,1,1,-1.324572108,-0.468122154,0,0,0.023757048,Low Risk
7471-MQPOS,1,1,1,1,1.571829252,1,0,1,0,0,2,0.269307152,1.260185621,0,0,0.05706302,Low Risk
4419-UJMUS,1,0,1,1,1.49034133,2,2,1,1,0,2,1.148516879,2.017616262,0,0,0.018087637,Low Risk
5524-KHNJP,1,0,1,1,0.023558724,1,1,0,0,2,0,0.330801972,0.075001675,0,0,0.0709613,Low Risk
4727-MCYZG,1,0,0,0,-1.280248037,0,3,0,0,0,0,-0.307414541,-0.98285557,0,1,0.62150514,Medium Risk
3877-JRJIP,1,0,0,0,-1.280248037,0,2,1,0,0,0,-0.164480634,-0.980958464,1,1,0.7340509,High Risk
4329-YPDDQ,1,0,0,0,-0.506112773,0,0,1,1,2,2,1.442694803,-0.035118717,0,0,0.20041537,Low Risk
6680-WKXRZ,0,0,0,0,-1.198760114,0,0,0,1,0,0,0.319167817,-0.912155279,1,1,0.846922,High Risk
9867-XOBQA,0,0,0,1,-0.465368811,2,3,0,0,2,2,-0.387191605,-0.485350525,0,0,0.005281033,Low Risk
0906-QVPMS,1,0,1,0,1.612573214,2,0,0,1,2,2,1.673715884,2.676309147,0,0,0.00966966,Low Risk
9611-CTWIH,0,0,0,0,-1.198760114,0,2,1,1,0,0,0.81943649,-0.901280008,1,1,0.9341449,High Risk
0295-QVKPB,1,0,0,0,-1.117272192,0,1,1,0,0,2,-0.028194816,-0.867021801,0,0,0.22889425,Low Risk
4632-XJMEX,1,0,0,1,0.838437949,1,1,0,0,2,2,-0.064759304,0.501277003,0,0,0.07449222,Low Risk
0655-RBDUG,1,0,0,0,-1.035784269,0,0,1,1,0,0,1.105304303,-0.692796871,1,1,0.97801626,High Risk
1247-QBVSH,0,0,1,1,0.430998337,0,3,0,0,0,0,-0.485250913,-0.050251447,0,0,0.023796456,Low Risk
2369-FEVNO,1,0,0,0,-1.280248037,0,3,1,2,1,1,-1.492436347,-0.998583903,0,1,0.8292989,High Risk
5832-EXGTT,1,0,1,1,-0.139417121,0,3,1,0,2,0,-0.152846479,-0.198159544,0,0,0.021546233,Low Risk
2829-HYVZP,1,0,0,0,-0.139417121,1,3,1,2,1,1,-1.495760391,-0.754916066,0,0,0.011590602,Low Risk
2096-XOTMO,0,0,1,1,-0.669088618,0,3,0,2,1,1,-1.510718591,-0.885639912,0,0,0.40962595,Medium Risk
9767-FFLEM,1,0,0,0,0.22727853,0,1,1,1,0,0,0.156289644,0.150863859,0,1,0.54768246,Medium Risk
0969-RGKCU,1,0,1,1,0.186534569,1,1,0,2,1,1,-1.495760391,-0.70865756,0,0,0.020335963,Low Risk
2025-JKFWI,1,0,0,0,-0.791320502,0,3,1,1,0,2,1.136882724,-0.43306981,1,1,0.8935648,High Risk
8212-DJRCH,1,0,1,1,-1.117272192,0,3,1,1,2,0,0.849352889,-0.81566758,0,0,0.16217093,Low Risk
4742-TXUEX,0,0,1,1,0.593974182,2,0,0,2,1,1,-1.512380613,-0.614486096,0,0,0.00762165,Low Risk
3978-YNKDD,1,0,0,1,-0.546856734,2,1,0,2,1,1,-1.460857926,-0.801108394,0,0,0.002490732,Low Risk
9089-UOWJG,0,0,1,1,-0.832064463,0,1,1,0,0,0,-0.214341299,-0.680642156,0,0,0.31677797,Medium Risk
5271-YNWVR,1,0,1,1,1.449597369,2,2,1,1,2,2,1.607234997,2.458605192,1,0,0.006505878,Low Risk
0409-WTMPL,0,0,1,0,1.042157756,1,1,1,1,2,0,1.524133889,1.872112636,0,0,0.32863873,Medium Risk
8042-RNLKO,1,0,0,0,1.368109446,1,0,0,2,1,1,-1.307951886,-0.257719852,0,0,0.01161,Low Risk
6578-KRMAW,1,0,0,0,-0.017185237,0,1,1,1,2,0,0.950736241,0.307066281,0,0,0.27166718,Low Risk
4282-MSACW,1,0,0,0,1.449597369,1,1,1,1,2,2,1.741858793,2.537996877,0,1,0.7196427,High Risk
8053-WWDRO,0,0,1,0,-1.076528231,0,0,0,2,1,1,-1.505732524,-0.942817807,1,0,0.21496393,Low Risk
3373-YZZYM,1,0,1,1,-1.280248037,0,3,0,2,1,1,-1.515704657,-0.998892734,0,0,0.19870019,Low Risk
5222-IMUKT,1,0,0,0,-0.017185237,0,2,0,1,0,0,0.872621199,0.259506272,0,1,0.540879,Medium Risk
5158-RIVOP,0,0,1,1,-0.872808424,2,1,0,2,1,1,-1.459195903,-0.918111309,0,0,0.015350163,Low Risk
3884-UEBXB,0,0,1,1,1.408853407,2,0,0,0,2,0,-0.952279142,0.066685291,0,0,0.003716468,Low Risk
8023-QHAIO,0,1,1,0,0.960669833,0,0,1,1,0,2,0.400606903,0.87904377,0,0,0.07579359,Low Risk
5698-BQJOH,0,0,0,0,-0.954296347,0,2,0,1,0,0,0.983976684,-0.629155579,1,1,0.9567214,High Risk
6870-ZWMNX,1,0,1,0,1.531085291,2,1,0,0,0,2,0.375676571,1.31515758,0,0,0.010865183,Low Risk
4785-FCIFB,0,0,1,0,1.16438964,2,3,0,2,1,1,-1.342854352,-0.381803827,0,0,0.001971788,Low Risk
3672-YITQD,1,1,1,0,0.145790608,0,2,1,1,0,0,0.641600118,0.325728511,1,1,0.8002086,High Risk
0447-RXSGD,1,0,0,0,-0.343136928,0,0,1,1,0,0,1.158489012,0.053626142,0,1,0.9374897,High Risk
4086-WITJG,1,0,1,1,1.571829252,2,1,0,2,1,1,-1.499084435,-0.433334523,0,0,0.00021535,Low Risk
7872-BAAZR,0,0,1,1,0.838437949,1,0,0,2,1,1,-1.504070502,-0.562690687,0,0,0.09472841,Low Risk
3589-PPVKW,1,0,0,0,-0.954296347,0,3,1,0,0,0,-0.678045484,-0.853764118,0,0,0.45852152,Medium Risk
8720-RQSBJ,1,1,0,0,-1.280248037,0,2,0,0,0,0,-0.691341662,-0.987951285,0,1,0.56457037,Medium Risk
